height,slope_avg,river_distance_avg,drainscore_avg,permeable,distance_avg,length_sew,numpoints,dept_avg
522.0,6.0,281.416,4.0,1,505.691,0.0,0.0,0.0
911.0,10.0,2128.088,4.0,1,3544.004,0.0,0.0,0.0
781.5,22.0,692.675,5.0,1,807.297,0.0,0.0,0.0
36.5,2.0,1419.209,2.0,1,360.543,1.0,0.0,0.0
278.0,8.0,804.487,4.0,1,637.267,0.0,0.0,0.0
602.0,5.0,166.709,4.0,1,1295.065,0.0,0.0,0.0
229.5,5.0,493.314,4.0,1,260.551,0.0,0.0,0.0
27.0,3.0,895.955,4.0,0,366.968,0.0,0.0,0.0
881.5,17.0,720.647,5.0,1,1009.346,0.0,0.0,0.0
244.0,2.0,522.561,4.0,1,921.766,0.0,0.0,0.0
162.5,7.0,640.368,4.0,1,370.833,0.0,0.0,0.0
499.0,9.0,570.109,4.0,1,233.213,0.0,0.0,0.0
1015.5,4.0,2340.294,4.0,1,4180.978,0.0,0.0,0.0
72.0,3.0,503.096,4.0,1,718.145,0.0,0.0,0.0
1267.0,10.0,1145.028,4.0,1,567.239,0.0,0.0,0.0
407.0,3.0,225.206,4.0,1,726.343,0.0,0.0,0.0
224.0,4.0,183.744,4.0,1,662.616,0.0,0.0,0.0
1009.0,11.5,1928.221,4.0,1,3664.018,0.0,0.0,0.0
1030.5,16.0,1378.57,5.0,1,648.797,0.0,0.0,0.0
169.0,6.0,338.216,4.0,1,229.418,0.0,0.0,0.0
365.0,1.0,603.269,4.0,1,137.589,0.0,0.0,0.0
109.0,1.0,97.818,4.0,1,264.442,0.0,0.0,0.0
50.0,1.0,452.051,4.0,0,30.066,0.0,0.0,0.0
970.0,16.0,1592.8,0.0,1,1950.458,0.0,0.0,0.0
726.0,6.0,832.889,4.0,1,813.23,0.0,0.0,0.0
40.0,4.0,261.141,4.0,1,127.756,0.0,0.0,0.0
560.0,4.0,459.111,2.0,1,736.68,0.0,0.0,0.0
747.0,6.0,1429.598,4.0,1,2094.897,0.0,0.0,0.0
710.0,6.0,630.081,4.0,1,1433.846,0.0,0.0,0.0
993.0,15.0,407.014,5.0,1,1121.199,0.0,0.0,0.0
957.0,8.0,324.07,4.0,1,49.357,0.0,0.0,0.0
1579.0,12.0,2114.533,4.0,1,528.8,0.0,0.0,0.0
200.0,2.5,322.277,4.0,1,52.518,0.0,0.0,0.0
519.5,17.0,568.514,4.0,1,284.12,0.0,0.0,0.0
1116.0,7.0,1624.038,4.0,1,3432.639,0.0,0.0,0.0
266.0,4.0,74.498,4.0,1,173.541,0.0,0.0,0.0
518.0,2.0,596.07,4.0,1,700.327,0.0,0.0,0.0
197.0,5.0,458.257,4.0,1,60.977,0.0,0.0,0.0
664.5,6.5,990.228,4.0,1,2379.008,0.0,0.0,0.0
439.0,6.0,308.351,4.0,1,219.579,0.0,0.0,0.0
361.0,4.0,525.633,4.0,1,259.236,0.0,0.0,0.0
351.0,7.0,142.178,4.0,1,939.185,0.0,0.0,0.0
75.5,2.0,871.063,4.5,0,77.979,5.5,0.0,0.0
641.0,5.0,520.528,4.0,1,905.914,0.0,0.0,0.0
11.5,3.5,561.932,4.0,1,879.561,7.0,0.0,0.0
30.5,1.0,646.339,4.0,0,375.051,0.0,0.0,0.0
407.0,9.0,608.521,0.0,1,19.628,0.0,0.0,0.0
154.0,2.0,839.102,4.0,0,431.494,7.666666666666667,1.0,0.0
622.0,23.0,315.382,5.0,1,2101.777,0.0,0.0,0.0
26.0,3.0,890.855,4.0,1,815.603,0.0,0.0,0.0
294.0,8.0,594.708,4.0,1,695.904,0.0,0.0,0.0
244.0,2.0,502.196,4.0,1,975.005,0.0,0.0,0.0
1187.0,6.0,297.237,5.0,1,1711.248,0.0,0.0,0.0
203.5,4.0,271.232,4.0,1,196.774,0.0,0.0,0.0
503.0,4.0,224.483,4.0,1,636.313,0.0,0.0,0.0
404.0,6.0,742.57,0.0,1,385.412,0.0,0.0,0.0
61.0,3.0,411.319,3.0,1,353.199,0.0,0.0,0.0
950.0,16.0,574.009,5.0,1,1103.102,0.0,0.0,0.0
386.0,4.5,456.584,4.0,1,194.925,0.0,0.0,0.0
264.0,4.0,106.62,4.0,1,272.753,0.0,0.0,0.0
301.5,11.5,350.715,4.0,1,186.605,0.0,0.0,0.0
100.75,4.0,485.533,4.0,0,111.515,0.0,0.0,0.0
1537.0,19.5,1062.968,5.0,1,58.804,0.0,0.0,0.0
4.0,2.0,702.723,0.0,0,559.077,0.0,0.0,0.0
150.5,2.0,999.057,4.0,1,405.049,5.0,1.0,0.0
618.0,8.0,563.222,4.0,1,90.459,0.0,0.0,0.0
1308.0,13.0,992.11,4.0,1,868.124,0.0,0.0,0.0
558.0,4.0,296.958,4.0,1,393.921,0.0,0.0,0.0
845.0,5.5,2049.55,4.0,1,2761.221,0.0,0.0,0.0
1750.0,26.0,1222.358,5.0,1,108.334,0.0,0.0,0.0
821.0,11.0,1798.166,4.0,1,1299.107,0.0,0.0,0.0
865.0,16.5,1575.856,4.0,1,194.188,0.0,0.0,0.0
1472.5,23.0,2121.207,4.0,1,811.803,0.0,0.0,0.0
75.0,4.0,790.165,4.0,1,427.082,0.0,0.0,0.0
1189.0,21.0,1564.159,2.5,1,497.553,0.0,0.0,0.0
453.0,6.0,278.137,4.0,1,167.456,0.0,0.0,0.0
359.0,7.0,278.254,4.0,1,316.237,0.0,0.0,0.0
537.0,3.5,423.668,4.0,1,232.281,0.0,0.0,0.0
302.0,2.0,491.742,4.0,1,492.328,0.0,0.0,0.0
632.0,15.0,609.585,4.0,1,1586.496,0.0,0.0,0.0
40.0,4.0,1200.118,4.0,1,434.808,0.0,0.0,0.0
62.0,2.0,424.19,4.0,1,630.864,9.5,0.0,0.0
101.0,2.0,231.484,4.0,1,97.775,0.0,0.0,0.0
57.0,1.0,480.329,4.0,0,602.649,0.0,0.0,0.0
67.0,4.0,578.161,4.0,1,648.213,0.0,0.0,0.0
10.0,2.0,221.045,4.0,1,986.937,0.0,0.0,0.0
300.0,4.0,814.501,4.0,1,368.45,0.0,0.0,0.0
895.0,14.0,1496.6,5.0,1,1909.425,0.0,0.0,0.0
152.0,4.0,388.403,4.0,1,108.814,0.0,0.0,0.0
121.0,3.0,350.523,4.0,1,70.87,0.0,0.0,0.0
370.0,3.0,669.32,4.0,1,673.689,0.0,0.0,0.0
34.0,5.0,724.592,4.0,1,1417.158,0.0,0.0,0.0
35.0,4.0,732.103,4.0,1,1255.518,0.0,0.0,0.0
442.0,6.0,377.747,4.0,1,145.353,0.0,0.0,0.0
593.0,10.0,380.22,4.0,1,306.301,0.0,0.0,0.0
174.0,4.0,824.528,0.0,1,4.5,0.0,0.0,0.0
237.0,7.0,605.214,4.0,1,1026.707,0.0,0.0,0.0
273.0,4.0,206.357,4.0,1,257.487,0.0,0.0,0.0
256.0,2.0,358.751,4.0,1,296.311,0.0,0.0,0.0
292.0,3.0,323.261,4.0,1,270.288,0.0,0.0,0.0
47.0,1.0,624.24,2.0,1,33.108,0.0,0.0,0.0
385.0,3.0,806.726,4.0,1,885.386,0.0,0.0,0.0
174.0,18.0,573.042,4.0,1,298.618,0.0,0.0,0.0
366.5,8.0,448.913,4.0,1,398.191,0.0,0.0,0.0
271.0,4.0,253.361,4.0,0,226.91,11.0,0.0,0.0
115.0,4.0,448.887,4.0,1,677.273,0.0,0.0,0.0
51.5,3.0,279.895,2.0,0,55.864,5.833333333333333,2.0,0.0
276.0,4.0,197.588,4.0,1,1014.435,0.0,0.0,0.0
171.0,6.0,583.638,4.0,1,233.859,0.0,0.0,0.0
453.0,5.0,195.304,4.0,1,470.41,0.0,0.0,0.0
569.0,4.0,27.591,4.0,1,72.353,0.0,0.0,0.0
262.0,3.5,13.386,4.0,1,344.921,0.0,0.0,0.0
391.0,5.0,715.048,4.0,1,233.022,0.0,0.0,0.0
420.0,4.0,410.088,4.0,1,596.902,0.0,0.0,0.0
212.0,3.0,21.121,0.0,1,0.0,0.0,0.0,0.0
694.0,9.0,1187.741,4.0,1,1030.582,0.0,0.0,0.0
996.0,4.5,2375.869,4.0,1,4255.447,0.0,0.0,0.0
608.0,13.0,813.857,4.0,1,916.11,0.0,0.0,0.0
536.0,3.5,414.251,4.0,1,685.113,0.0,0.0,0.0
431.0,2.0,150.716,4.0,1,354.616,0.0,0.0,0.0
107.0,2.0,577.421,4.0,1,94.33,0.0,0.0,0.0
4.0,2.0,880.809,2.0,1,280.749,0.0,0.0,0.0
643.0,17.0,547.183,4.0,1,1550.995,0.0,0.0,0.0
418.0,5.0,162.066,4.0,1,4.156,0.0,0.0,0.0
699.0,7.0,1239.977,4.0,1,1896.877,0.0,0.0,0.0
220.0,3.0,892.367,4.0,1,404.057,0.0,0.0,0.0
193.0,5.0,943.03,4.0,1,122.096,0.0,0.0,0.0
457.0,5.0,299.596,4.0,1,753.947,0.0,0.0,0.0
361.0,5.0,594.841,4.0,1,752.999,0.0,0.0,0.0
199.0,3.0,526.423,4.0,1,128.927,0.0,0.0,0.0
73.0,3.0,233.986,4.0,1,212.405,0.0,0.0,0.0
36.0,1.0,991.208,5.0,0,764.192,0.0,0.0,0.0
510.0,13.0,43.141,4.0,1,233.242,0.0,0.0,0.0
279.5,3.0,458.876,4.0,1,86.749,0.0,0.0,0.0
223.0,6.0,386.345,4.0,1,429.526,0.0,0.0,0.0
761.0,8.5,1705.877,4.0,1,2433.113,0.0,0.0,0.0
95.0,2.0,1205.09,4.0,0,108.016,0.0,0.0,0.0
599.0,17.0,625.271,4.0,1,1066.882,0.0,0.0,0.0
37.0,4.0,568.785,4.0,0,441.564,0.0,0.0,0.0
228.5,4.0,522.35,0.0,1,12.537,0.0,0.0,0.0
950.0,25.5,425.996,5.0,1,613.17,0.0,0.0,0.0
575.0,5.0,121.469,4.0,1,530.923,0.0,0.0,0.0
85.0,3.0,523.969,4.0,0,393.824,7.666666666666667,0.0,0.0
483.5,7.0,606.505,4.0,1,185.846,0.0,0.0,0.0
121.0,3.0,255.82,4.0,1,95.896,0.0,0.0,0.0
25.0,2.5,716.318,4.0,1,599.381,0.0,0.0,0.0
1483.0,24.0,1922.716,4.0,1,937.576,0.0,0.0,0.0
667.0,11.0,165.519,4.0,1,627.622,0.0,0.0,0.0
58.0,2.0,584.86,4.0,1,581.163,0.0,0.0,0.0
39.5,2.0,443.931,4.0,1,70.798,0.0,0.0,0.0
93.0,1.0,1216.129,4.0,0,599.01,7.5,1.0,0.0
24.0,3.0,261.462,4.0,1,239.834,0.0,0.0,0.0
657.5,5.0,189.874,4.0,1,352.748,0.0,0.0,0.0
8.5,3.0,426.557,4.0,1,549.595,0.0,0.0,0.0
140.5,2.0,211.187,4.0,1,242.227,0.0,0.0,0.0
685.0,8.0,703.945,4.0,1,714.889,0.0,0.0,0.0
1152.0,30.0,1574.111,5.0,1,481.838,0.0,0.0,0.0
193.0,3.0,758.142,4.0,1,126.135,0.0,0.0,0.0
535.0,7.0,701.007,4.0,1,373.294,0.0,0.0,0.0
314.0,8.0,446.887,4.0,1,226.971,0.0,0.0,0.0
963.0,14.0,1915.162,4.0,1,3353.852,0.0,0.0,0.0
135.0,1.0,399.511,4.0,1,133.655,0.0,0.0,0.0
18.0,2.0,370.23,4.0,0,362.472,0.0,0.0,0.0
393.0,8.5,584.014,4.0,1,233.845,0.0,0.0,0.0
118.0,3.0,512.454,4.0,1,139.689,0.0,0.0,0.0
1215.0,5.0,710.41,4.0,1,1254.004,0.0,0.0,0.0
224.0,6.0,1068.848,4.0,1,700.794,0.0,0.0,0.0
643.0,6.5,95.532,5.0,1,1083.657,0.0,0.0,0.0
525.0,5.0,317.269,4.0,1,533.75,0.0,0.0,0.0
965.0,16.0,1447.371,5.0,1,1036.987,0.0,0.0,0.0
130.0,5.0,820.145,4.0,1,266.189,0.0,0.0,0.0
1138.0,5.5,693.867,4.0,1,1233.752,0.0,0.0,0.0
1726.0,21.0,1346.106,0.0,1,164.26,0.0,0.0,0.0
277.0,3.0,491.037,0.0,1,26.073,0.0,0.0,0.0
292.0,5.0,279.938,4.0,1,354.56,0.0,0.0,0.0
394.0,4.0,149.141,4.0,1,744.332,0.0,0.0,0.0
127.0,2.0,679.28,4.0,1,80.149,0.0,0.0,0.0
585.0,8.0,123.636,4.0,1,866.694,0.0,0.0,0.0
525.0,6.0,610.172,4.0,1,674.934,0.0,0.0,0.0
477.5,6.0,532.309,4.0,1,302.127,0.0,0.0,0.0
179.0,3.0,410.436,4.0,1,128.175,0.0,0.0,0.0
220.0,4.0,960.823,4.0,1,593.478,0.0,0.0,0.0
455.0,7.0,165.484,4.0,0,503.492,0.0,0.0,0.0
189.0,4.0,475.166,4.0,1,547.183,0.0,0.0,0.0
676.0,6.0,830.093,4.0,1,569.006,0.0,0.0,0.0
428.5,9.0,422.389,4.0,1,45.735,0.0,0.0,0.0
1036.0,15.0,982.237,4.0,1,1343.666,0.0,0.0,0.0
343.0,7.0,413.589,4.0,1,217.951,0.0,0.0,0.0
9.0,6.0,537.578,0.0,0,365.559,6.0,0.0,0.0
639.0,8.0,1106.098,4.0,1,1156.91,0.0,0.0,0.0
469.0,5.0,98.969,4.0,1,788.488,0.0,0.0,0.0
821.0,11.0,1799.747,4.0,1,1318.812,0.0,0.0,0.0
57.0,2.0,879.051,4.0,0,104.742,0.0,0.0,0.0
768.0,8.0,420.788,5.0,1,2265.174,0.0,0.0,0.0
536.0,7.0,512.715,5.0,1,1890.807,0.0,0.0,0.0
421.0,7.0,699.683,0.0,1,21.084,0.0,0.0,0.0
106.0,2.0,683.654,4.0,0,387.035,10.0,0.0,0.0
3.0,2.0,785.96,0.0,1,640.551,0.0,0.0,0.0
868.0,9.0,1689.248,4.0,1,2374.983,0.0,0.0,0.0
322.0,5.0,415.84,4.0,1,94.734,0.0,0.0,0.0
1084.0,15.0,669.527,4.0,1,1827.567,0.0,0.0,0.0
171.0,2.0,685.331,4.0,1,130.023,0.0,0.0,0.0
758.0,15.5,1526.294,4.0,1,714.244,0.0,0.0,0.0
1400.0,9.0,1480.195,4.0,1,2189.265,0.0,0.0,0.0
523.0,4.0,216.652,4.0,1,553.429,0.0,0.0,0.0
553.0,6.0,892.156,4.0,1,876.265,0.0,0.0,0.0
743.0,8.0,840.074,4.0,1,1756.657,0.0,0.0,0.0
172.0,6.0,74.635,4.0,1,318.258,0.0,0.0,0.0
140.0,2.0,1070.076,4.0,1,489.975,0.0,0.0,0.0
819.0,11.0,1972.674,4.0,1,2668.84,0.0,0.0,0.0
145.5,1.0,1045.364,4.0,1,375.449,0.0,0.0,0.0
609.0,16.0,877.035,5.0,1,2482.3,0.0,0.0,0.0
299.0,4.0,435.931,4.0,1,296.214,0.0,0.0,0.0
1330.0,13.5,1266.064,5.0,1,176.119,0.0,0.0,0.0
688.0,12.0,997.175,4.0,1,747.14,0.0,0.0,0.0
26.0,1.0,535.324,4.0,0,374.486,0.0,0.0,0.0
204.0,4.0,530.342,4.0,1,538.434,0.0,0.0,0.0
90.0,1.0,981.382,4.0,1,149.749,0.0,0.0,0.0
343.0,5.0,449.784,4.0,1,136.705,0.0,0.0,0.0
547.0,1.5,560.388,4.0,1,848.026,0.0,0.0,0.0
67.0,2.5,546.177,4.0,1,654.5,0.0,0.0,0.0
718.0,9.0,972.157,4.0,1,409.074,0.0,0.0,0.0
258.0,3.0,395.461,4.0,1,218.267,0.0,0.0,0.0
56.0,2.0,1032.226,4.0,0,315.118,10.0,0.0,0.0
42.0,2.0,232.96,4.0,1,87.091,0.0,0.0,0.0
220.0,3.0,502.61,4.0,1,58.97,0.0,0.0,0.0
101.0,3.0,551.843,4.0,1,265.369,0.0,0.0,0.0
861.0,24.0,865.833,5.0,1,1361.365,0.0,0.0,0.0
352.0,4.0,290.313,4.0,1,183.625,0.0,0.0,0.0
240.0,4.0,322.767,4.0,1,317.234,0.0,0.0,0.0
127.0,3.0,215.339,4.0,0,225.278,0.0,0.0,0.0
1472.5,16.0,2135.879,4.0,1,830.032,0.0,0.0,0.0
1145.0,9.0,417.399,4.0,1,2243.314,0.0,0.0,0.0
336.0,6.0,477.954,4.0,1,213.241,0.0,0.0,0.0
976.0,24.0,446.386,5.0,1,1005.839,0.0,0.0,0.0
717.5,10.0,825.117,4.0,1,189.754,0.0,0.0,0.0
701.0,7.0,205.219,4.0,1,362.585,0.0,0.0,0.0
158.0,7.0,740.909,4.0,1,549.875,0.0,0.0,0.0
73.0,3.0,552.966,4.0,1,1142.435,0.0,0.0,0.0
505.0,8.0,426.131,4.0,1,422.34,0.0,0.0,0.0
253.0,1.0,331.689,4.0,1,128.624,0.0,0.0,0.0
624.0,8.0,613.781,5.0,1,1244.275,0.0,0.0,0.0
33.0,2.0,676.841,4.0,1,515.385,0.0,0.0,0.0
105.0,2.0,314.684,4.0,1,402.488,0.0,0.0,0.0
979.5,15.0,452.442,4.0,1,444.189,0.0,0.0,0.0
1008.0,11.0,126.33,5.0,1,376.23,0.0,0.0,0.0
371.5,5.0,673.495,4.0,1,894.451,0.0,0.0,0.0
734.5,9.0,960.94,4.0,1,1727.43,0.0,0.0,0.0
463.0,3.0,388.686,4.0,1,632.329,0.0,0.0,0.0
32.0,2.0,422.098,4.0,0,354.082,0.0,0.0,0.0
311.0,9.0,498.382,4.0,1,62.987,0.0,0.0,0.0
75.0,17.0,347.919,4.0,1,281.15,0.0,0.0,0.0
130.0,3.0,356.587,4.0,1,291.254,0.0,0.0,0.0
254.5,3.0,723.085,4.0,1,840.651,0.0,0.0,0.0
548.0,8.0,239.04,4.0,1,274.422,0.0,0.0,0.0
470.0,7.0,638.406,4.0,1,1.468,0.0,0.0,0.0
147.0,3.0,707.632,4.0,1,151.149,0.0,0.0,0.0
434.5,8.0,599.157,4.0,1,235.66,0.0,0.0,0.0
208.0,5.0,141.816,4.0,0,45.036,9.0,0.0,0.0
869.0,5.0,997.38,4.0,1,364.991,0.0,0.0,0.0
369.0,3.0,323.325,4.5,1,30.428,0.0,0.0,0.0
145.0,6.0,264.895,4.0,1,207.226,0.0,0.0,0.0
554.0,7.5,322.009,4.0,1,1015.668,0.0,0.0,0.0
377.5,5.0,192.673,4.0,0,349.916,0.0,0.0,0.0
941.0,9.0,2339.198,4.0,1,3872.935,0.0,0.0,0.0
199.0,2.0,554.228,4.0,1,266.188,0.0,0.0,0.0
832.0,6.0,2128.252,4.0,1,3020.754,0.0,0.0,0.0
70.0,1.0,512.973,4.0,1,139.158,0.0,0.0,0.0
530.0,5.0,758.8,4.0,1,907.065,0.0,0.0,0.0
132.0,5.0,592.944,4.0,1,178.147,0.0,0.0,0.0
335.5,5.0,297.213,4.0,1,313.205,0.0,0.0,0.0
35.0,3.0,142.335,4.0,1,235.946,0.0,0.0,0.0
508.0,3.0,1163.51,4.0,1,1797.071,0.0,0.0,0.0
397.0,4.0,734.973,4.0,1,73.033,0.0,0.0,0.0
462.0,5.0,241.302,4.0,1,292.382,0.0,0.0,0.0
325.0,4.0,675.7,4.0,1,573.922,0.0,0.0,0.0
31.0,2.0,216.194,4.0,1,355.935,0.0,0.0,0.0
1066.0,11.0,949.964,4.0,1,1283.976,0.0,0.0,0.0
186.0,2.0,646.666,4.0,1,287.18,0.0,0.0,0.0
434.0,3.0,120.903,4.0,0,373.477,0.0,0.0,0.0
149.0,1.0,634.689,4.0,1,453.721,0.0,0.0,0.0
545.0,9.5,386.534,4.0,1,841.168,0.0,0.0,0.0
1147.0,12.0,2157.541,4.0,1,1752.598,0.0,0.0,0.0
395.5,5.0,675.825,4.0,1,604.272,0.0,0.0,0.0
9.0,3.0,659.656,4.0,1,297.144,0.0,0.0,0.0
498.0,4.0,254.579,2.0,1,272.122,0.0,0.0,0.0
311.5,4.0,182.452,4.0,1,148.717,0.0,0.0,0.0
5.0,3.0,794.624,0.0,0,1056.326,0.0,0.0,0.0
147.0,4.0,498.508,4.0,1,190.899,10.0,0.0,0.0
733.0,7.0,1400.414,4.0,1,2255.567,0.0,0.0,0.0
47.0,3.0,177.154,4.0,1,165.805,0.0,0.0,0.0
1106.0,7.0,1267.344,4.5,1,614.964,0.0,0.0,0.0
550.0,1.0,135.006,4.0,1,1239.271,0.0,0.0,0.0
934.0,14.0,1554.176,4.0,1,2647.502,0.0,0.0,0.0
6.0,10.0,519.406,0.0,0,977.011,0.0,0.0,0.0
193.0,2.0,325.59,4.0,1,110.711,0.0,0.0,0.0
592.0,2.5,872.427,4.0,1,2175.581,0.0,0.0,0.0
499.0,7.0,357.895,4.0,1,323.278,0.0,0.0,0.0
223.0,6.0,367.139,4.0,1,601.346,0.0,0.0,0.0
559.0,5.5,117.296,4.0,1,1951.874,0.0,0.0,0.0
304.0,4.0,212.786,4.0,0,130.852,0.0,0.0,0.0
514.5,3.0,125.612,4.0,0,548.5,0.0,0.0,0.0
570.5,4.0,447.434,4.0,1,517.794,0.0,0.0,0.0
1289.0,9.0,1346.884,5.0,1,227.951,0.0,0.0,0.0
96.0,1.5,464.065,4.0,1,248.983,6.5,0.0,0.0
232.5,3.0,470.951,4.0,1,182.107,0.0,0.0,0.0
102.0,3.0,375.219,4.0,0,214.165,0.0,0.0,0.0
181.0,3.0,311.743,4.0,1,125.626,0.0,0.0,0.0
59.0,1.5,404.668,4.0,1,762.466,0.0,0.0,0.0
1182.0,8.5,65.369,4.0,1,1848.965,0.0,0.0,0.0
359.0,1.0,581.338,4.0,1,98.373,0.0,0.0,0.0
249.0,4.5,941.86,4.0,1,89.983,0.0,0.0,0.0
64.0,5.0,275.705,4.0,1,172.158,0.0,0.0,0.0
284.0,4.0,163.147,4.0,1,166.688,0.0,0.0,0.0
109.0,2.0,137.614,4.0,1,90.325,0.0,0.0,0.0
97.0,7.0,834.923,4.0,1,402.387,0.0,0.0,0.0
153.0,2.0,736.635,4.0,0,417.167,0.0,0.0,0.0
234.0,7.5,514.936,4.0,0,191.46,0.0,0.0,0.0
261.0,4.0,620.533,4.0,1,104.712,0.0,0.0,0.0
595.0,6.0,698.106,5.0,1,1505.959,0.0,0.0,0.0
794.0,11.0,415.804,5.0,1,3120.908,0.0,0.0,0.0
458.0,5.0,450.701,4.0,1,299.064,0.0,0.0,0.0
247.0,2.0,590.42,4.0,1,1033.723,0.0,0.0,0.0
581.0,6.0,408.285,4.0,1,601.002,0.0,0.0,0.0
776.0,17.0,1024.093,4.0,1,406.117,0.0,0.0,0.0
71.0,1.0,379.846,4.0,0,152.88,0.0,0.0,0.0
528.0,4.0,230.721,2.0,1,302.063,0.0,0.0,0.0
304.0,7.0,370.362,4.0,1,124.444,0.0,0.0,0.0
736.5,8.0,1636.146,4.0,1,1616.513,0.0,0.0,0.0
1296.0,12.0,1065.931,5.0,1,221.331,0.0,0.0,0.0
1236.0,11.0,1285.44,4.0,1,131.142,0.0,0.0,0.0
1328.5,10.0,2211.942,4.0,1,1034.047,0.0,0.0,0.0
105.5,1.0,99.695,4.0,1,394.415,0.0,0.0,0.0
26.0,1.0,455.693,4.0,1,234.588,0.0,0.0,0.0
140.0,4.0,574.658,4.0,1,129.652,0.0,0.0,0.0
598.0,5.0,341.401,4.0,1,269.071,0.0,0.0,0.0
518.0,6.0,434.421,4.0,1,93.884,0.0,0.0,0.0
514.5,8.0,170.213,4.0,1,110.997,0.0,0.0,0.0
838.0,11.0,1908.602,4.0,1,1271.847,0.0,0.0,0.0
146.0,3.0,842.035,4.0,1,320.776,0.0,0.0,0.0
466.3333333333333,2.0,43.545,4.0,1,505.091,0.0,0.0,0.0
198.0,2.0,479.302,2.0,1,28.143,0.0,0.0,0.0
